transcript_id,TCGA-M8-A5N4-01,TCGA-IB-7890-01,TCGA-Q3-AA2A-01,TCGA-LB-A9Q5-01,TCGA-IB-8126-01,TCGA-3A-A9IZ-01,TCGA-HZ-7924-01,TCGA-HZ-A49H-01,TCGA-IB-A5SO-01,TCGA-2J-AABU-01,TCGA-IB-A6UG-01,TCGA-3A-A9IC-01,TCGA-IB-7887-01,TCGA-H6-A45N-11,TCGA-HV-A5A3-01,TCGA-3E-AAAY-01,TCGA-IB-AAUO-01,TCGA-3A-A9IL-01,TCGA-H6-8124-01,TCGA-HZ-8315-01,TCGA-2J-AABR-01,TCGA-FB-AAPZ-01,TCGA-HZ-A8P0-01,TCGA-F2-6880-01,TCGA-HV-A7OP-01,TCGA-H6-8124-11,TCGA-HZ-A4BK-01,TCGA-XD-AAUH-01,TCGA-3A-A9IS-01,TCGA-RB-A7B8-01,TCGA-IB-A5SP-01,TCGA-IB-AAUT-01,TCGA-IB-7644-01,TCGA-HZ-A8P1-01,TCGA-3A-A9IR-01,TCGA-2J-AABK-01,TCGA-XN-A8T5-01,TCGA-LB-A8F3-01,TCGA-YB-A89D-11,TCGA-F2-7276-01,TCGA-H6-A45N-01,TCGA-HV-A5A4-01,TCGA-HV-A5A3-11,TCGA-HZ-7923-01,TCGA-HZ-A77Q-01,TCGA-HV-A7OL-01,TCGA-IB-7889-01,TCGA-HZ-7926-01,TCGA-3A-A9IV-01,TCGA-HZ-A49G-01,TCGA-2L-AAQM-01,TCGA-IB-AAUM-01,TCGA-2L-AAQE-01,TCGA-F2-A7TX-01,TCGA-US-A77G-01,TCGA-FB-AAPP-01,TCGA-US-A779-01,TCGA-FB-A545-01,TCGA-IB-7893-01,TCGA-S4-A8RP-01,TCGA-HZ-8002-01,TCGA-IB-7645-01,TCGA-3A-A9IU-01,TCGA-2J-AAB8-01,TCGA-2J-AABP-01,TCGA-IB-7651-01,TCGA-IB-AAUP-01,TCGA-XD-AAUG-01,TCGA-US-A77J-01,TCGA-2J-AABI-01,TCGA-HV-A5A5-01,TCGA-3A-A9I9-01,TCGA-YY-A8LH-01,TCGA-S4-A8RO-01,TCGA-XN-A8T3-01,TCGA-IB-7885-01,TCGA-HZ-A4BH-01,TCGA-HZ-8003-01,TCGA-IB-A5SQ-01,TCGA-FB-AAPS-01,TCGA-HZ-8636-01,TCGA-2J-AAB9-01,TCGA-HZ-7918-01,TCGA-2J-AABA-01,TCGA-IB-A7LX-01,TCGA-HZ-8519-01,TCGA-2L-AAQA-01,TCGA-2J-AABE-01,TCGA-FB-AAQ2-01,TCGA-HZ-7289-01,TCGA-HZ-A77P-01,TCGA-IB-AAUS-01,TCGA-3A-A9IB-01,TCGA-HZ-7922-01,TCGA-IB-AAUR-01,TCGA-FB-A78T-01,TCGA-3A-A9IO-01,TCGA-IB-8127-01,TCGA-HZ-8317-01,TCGA-2L-AAQI-01,TCGA-IB-7886-01,TCGA-IB-AAUW-01,TCGA-US-A776-01,TCGA-Z5-AAPL-01,TCGA-XD-AAUI-01,TCGA-3A-A9IH-01,TCGA-FB-A4P6-01,TCGA-HZ-A77O-01,TCGA-3A-A9I7-01,TCGA-HZ-8638-01,TCGA-3A-A9J0-01,TCGA-IB-7654-01,TCGA-HZ-A9TJ-06,TCGA-2L-AAQL-01,TCGA-HZ-A9TJ-01,TCGA-IB-AAUQ-01,TCGA-IB-7888-01,TCGA-XD-AAUL-01,TCGA-IB-7891-01,TCGA-2J-AABV-01,TCGA-FB-AAQ1-01,TCGA-2J-AABF-01,TCGA-FB-AAPY-01,TCGA-FB-A4P5-01,TCGA-2J-AAB6-01,TCGA-IB-A6UF-01,TCGA-H8-A6C1-01,TCGA-IB-7897-01,TCGA-IB-AAUN-01,TCGA-HV-AA8V-01,TCGA-US-A774-01,TCGA-IB-7652-01,TCGA-Q3-A5QY-01,TCGA-FB-AAPU-01,TCGA-OE-A75W-01,TCGA-IB-7649-01,TCGA-HZ-A49I-01,TCGA-HV-A5A6-01,TCGA-US-A77E-01,TCGA-F2-A8YN-01,TCGA-RL-AAAS-01,TCGA-2J-AABT-01,TCGA-L1-A7W4-01,TCGA-2L-AAQJ-01,TCGA-FB-A5VM-01,TCGA-HZ-8637-01,TCGA-2J-AAB4-01,TCGA-3A-A9IJ-01,TCGA-S4-A8RM-01,TCGA-HZ-7919-01,TCGA-IB-A5ST-01,TCGA-IB-A5SS-01,TCGA-F2-A44H-01,TCGA-YH-A8SY-01,TCGA-F2-A44G-01,TCGA-2J-AABO-01,TCGA-HZ-7925-01,TCGA-3A-A9IN-01,TCGA-FB-AAPQ-01,TCGA-3A-A9I5-01,TCGA-2J-AABH-01,TCGA-3A-A9IX-01,TCGA-3E-AAAZ-01,TCGA-FB-AAQ0-01,TCGA-HZ-8005-01,TCGA-IB-7646-01,TCGA-YB-A89D-01,TCGA-IB-AAUU-01,TCGA-LB-A7SX-01,TCGA-HZ-8001-01,TCGA-HZ-7920-01,TCGA-PZ-A5RE-01,TCGA-2J-AAB1-01,TCGA-HV-AA8X-01,TCGA-IB-A7M4-01,TCGA-F2-6879-01,TCGA-IB-7647-01,TCGA-RB-AA9M-01,TCGA-FB-A7DR-01,TCGA-FB-AAQ6-01,TCGA-F2-7273-01,TCGA-IB-AAUV-01,TCGA-FB-AAQ3-01
ENST00000261783,0.9038,2.0254,0.5955,-0.8339,0.1776,3.4048,1.8604,2.0535,0.8488,1.6045,-0.1345,2.0218,0.8805,-2.7274,1.412,0.6425,0.3231,3.2572,2.9148,0.1388,2.3732,1.6604,1.2516,-0.5332,-2.9324,1.7489,0.9191,4.0497,6.0847,0.5069,1.9786,1.6281,0.4233,0.0718,2.2513,1.105,1.6327,1.5998,1.5661,2.1541,2.1213,1.4704,1.5465,2.5948,2.4359,0.03,0.4865,3.9737,5.6818,-0.1031,3.6417,-0.3752,0.3685,0.5069,0.3346,0.4967,0.6699,0.9568,1.7617,0.8961,1.7403,0.8164,0.3115,0.1124,3.453,1.8524,1.1382,3.7752,2.6918,1.7702,1.2271,0.2029,0.3573,2.1925,1.125,0.3796,1.7009,1.1897,3.1892,0.7493,1.7954,1.196,1.0915,0.0718,1.0573,3.7593,0.9493,-0.2845,1.3225,1.5902,1.6558,1.2455,1.2756,1.5115,1.1833,0.8726,5.5778,1.2455,2.0604,0.9343,2.05,1.4065,0.4233,-0.8863,1.8119,1.0711,1.2516,0.5271,0.7832,1.7009,1.5316,1.9895,1.2875,0.9493,3.3979,1.614,1.4065,1.7141,1.0642,-0.1993,0.8805,1.9264,1.0007,0.8246,2.4386,0.6332,-0.0725,3.7539,0.4447,1.1512,0.8488,0.9935,0.8961,0.1257,-0.2671,0.5666,0.5069,1.816,0.9862,2.4117,1.0711,2.4144,0.5666,0.7579,2.5972,1.6558,1.8879,5.5289,-0.2671,1.2875,0.1257,1.7786,0.9191,1.5661,1.766,1.2085,0.7146,3.4945,1.7403,2.0707,1.8996,0.6517,1.6374,1.1641,1.8918,2.4544,1.3679,1.6327,0.099,2.296,3.3192,1.3051,-0.1031,1.4652,2.3926,0.4447,2.5585,2.4779,1.8119,1.1117,1.9377,2.2206,0.3573
ENST00000342412,1.2875,1.1184,0.6969,-2.0529,-9.9658,-2.6349,-6.5064,-2.8262,-9.9658,0.1124,0.1776,0.0158,-0.5332,-2.3884,0.3573,1.0779,2.1606,-9.9658,-1.5522,-1.1172,-1.2142,-9.9658,-3.0469,-9.9658,-9.9658,0.2762,-1.2481,-1.9379,-9.9658,-0.6873,-1.4305,-1.1172,-1.1811,-9.9658,-9.9658,-0.0425,-3.1714,-1.9942,-0.7588,-3.3076,-2.9324,3.0127,-1.6394,-0.7108,-2.1779,1.6281,-9.9658,-2.0529,-3.1714,0.0854,-5.5735,-0.9971,-0.8599,-4.6082,1.2815,-5.0116,-0.3752,0.2277,1.0573,0.2642,-2.7274,0.3573,-1.2828,-9.9658,-0.1187,0.0158,-0.9132,-9.9658,-1.8836,-9.9658,-0.3752,5.3147,0.6239,-1.0262,2.9525,-0.2159,0.8327,-1.9379,-0.013,-9.9658,0.7916,-0.7346,-0.7834,-0.3752,1.7009,-1.5522,2.3788,-0.1345,0.8647,-5.5735,-9.9658,2.578,-0.1187,-1.2828,-1.0559,2.0776,-5.5735,1.6374,-2.2447,-3.0469,-1.1811,-5.5735,-5.5735,-1.7809,3.1344,-1.2481,-1.3921,-0.4131,0.2029,-5.0116,0.6517,-2.5479,-0.6873,0.5955,0.5763,2.9469,-9.9658,-0.8339,-1.2142,-4.2934,-1.1172,1.46,0.537,-0.2328,3.242,1.7995,0.2029,-0.6873,0.24,-1.7809,1.1316,0.7233,1.3051,-1.5522,0.7916,-9.9658,-0.1828,-0.0425,-0.1993,-1.0559,-1.8836,1.125,-9.9658,-1.1488,-2.8262,-1.4305,1.7403,-3.816,-1.4699,-0.3383,-4.2934,-0.0425,-0.1665,0.7058,0.547,1.9527,-0.9132,-9.9658,-0.5973,-1.6394,2.183,-2.2447,-0.5756,1.9377,-1.5105,-2.6349,-9.9658,0.1519,-0.9971,-9.9658,-3.0469,0.537,0.0158,-0.9132,-0.4521,-9.9658,-1.1488,-3.458,-4.035,0.5069,-9.9658,1.1706,-1.9942
ENST00000553755,7.0311,5.0824,3.7006,3.3993,1.4859,6.4738,6.4333,4.6611,5.4413,6.3848,5.3544,4.3779,4.5053,1.6875,7.6701,5.3136,4.9208,1.766,4.7377,4.1036,5.8004,6.1733,2.753,2.0395,-9.9658,3.834,6.7517,4.162,-0.4131,4.1169,7.1588,5.0059,5.7334,5.5644,-0.0877,4.3169,4.4868,2.9128,5.3917,3.7443,7.0761,7.684,5.0462,4.2212,4.7945,4.0558,1.692,5.2361,3.1212,5.3548,0.8082,2.9167,6.4785,5.6637,6.823,6.5647,5.5611,6.5771,2.1476,4.6253,2.1509,2.4279,5.9194,3.3883,4.5342,5.4728,4.844,4.8846,3.7646,4.7661,5.8438,2.1541,6.2567,4.9156,5.2457,4.774,6.5126,2.0638,4.8866,3.3911,6.4446,5.2803,1.2147,5.5583,6.7646,4.162,5.2173,6.7944,5.6907,7.4106,4.9901,5.1404,5.3632,5.0644,4.6347,5.1048,0.346,6.3043,3.4881,5.2173,3.772,4.7236,5.3569,2.0111,5.0462,4.7698,6.4788,4.1335,5.2246,4.4693,6.8112,5.2188,7.4496,4.0807,6.0708,5.4725,3.5657,6.0315,4.2533,-0.4325,4.4784,5.7057,4.4764,5.5056,6.1534,6.1165,4.5796,0.2154,4.0773,5.906,5.6112,5.6971,4.8992,6.918,3.3966,-0.1187,7.8733,4.423,4.8876,6.4221,3.9012,6.2761,5.9828,5.5056,3.0619,4.7121,5.1416,1.1117,6.3167,3.4726,4.2855,6.8435,5.3158,3.7204,6.1123,4.5892,4.7903,1.7786,6.797,2.3926,7.5339,4.197,6.3577,5.9227,6.3801,3.0323,5.8535,5.4822,4.2119,0.9935,1.4388,6.7703,7.1545,5.2865,6.5137,5.2323,3.3814,3.9242,4.6404,7.0285,5.4013,4.2111,2.4883
ENST00000556438,5.3266,2.7073,4.6271,1.1706,1.6045,3.7909,3.1924,3.2018,3.4791,3.8886,3.831,3.6635,2.6067,0.9268,5.2377,3.8954,3.7367,-0.9132,3.5224,5.1478,3.3521,5.7173,3.4061,-0.8863,2.5087,2.7073,3.8511,3.0092,-4.6082,3.9012,3.6405,3.4583,3.0446,3.9673,-2.0529,4.1392,2.6278,2.3251,3.5572,2.2299,3.992,4.8146,2.8381,3.5935,3.5971,4.6793,3.3856,3.4034,-0.7346,3.7539,0.2154,2.1798,3.728,2.2573,4.6491,3.4197,3.9617,5.0571,2.0844,4.2721,2.7205,2.6348,4.576,3.4437,0.5763,2.59,3.1426,2.5536,3.186,2.0289,3.4907,3.2885,4.8064,3.6635,3.4569,3.1162,4.3807,1.0151,2.1247,4.4417,3.864,2.0844,2.1894,3.3364,5.1052,1.9111,5.5772,3.8788,3.9938,2.872,3.222,3.6612,3.871,3.3134,2.7551,5.2149,-0.9686,4.3827,2.7826,3.6451,3.9947,3.6657,4.327,2.2513,4.8793,2.9692,4.0523,1.6512,3.6428,3.9487,4.0506,2.1606,3.1011,4.166,4.2965,4.2877,2.7951,3.97,1.5612,-0.1504,3.2018,3.5073,3.8167,2.9765,4.6854,4.3541,2.4117,2.1013,2.9839,4.3772,2.7379,2.3926,4.14,4.5717,4.7767,1.4911,4.7798,4.1466,4.7099,4.3234,2.118,3.8847,4.3986,4.0696,1.8119,3.2189,4.4751,-0.394,5.6619,4.2274,1.5064,3.2389,2.7742,3.4894,4.6577,3.9947,3.3549,-0.3201,4.6171,3.0056,3.2143,2.4332,4.3335,5.2442,2.872,3.6101,3.6113,4.5274,3.3647,2.8819,2.4063,4.6485,2.5924,4.0471,3.6861,4.0584,2.7487,3.5047,3.6042,3.9251,2.118,2.8602,4.3958
ENST00000546268,-9.9658,-9.9658,-4.6082,-3.816,-5.5735,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-4.6082,-5.5735,-5.0116,-9.9658,-4.035,-5.0116,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.6082,-4.6082,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-4.035,-3.816,-9.9658,-9.9658,-9.9658,-2.9324,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.7322,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-2.2447,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-4.035,-3.3076,-3.0469,-9.9658,-9.9658,-9.9658,-3.816,-5.0116,-5.0116,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-4.035,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-4.035,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-4.6082,-3.6259,-9.9658,-5.0116,-9.9658,-3.458,-9.9658,-3.816,-9.9658,-5.0116,-2.7274,-5.5735,-4.035,-4.035,-3.816,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-4.6082,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.1779,-9.9658,-9.9658,-2.9324,-9.9658,-9.9658,-5.5735,-4.6082,-9.9658
ENST00000474218,-9.9658,-9.9658,-2.8262,-9.9658,-2.9324,-0.2498,-3.458,-2.2447,-2.5479,-9.9658,-1.4699,-1.2828,-1.3921,-9.9658,-9.9658,-2.8262,-0.7588,-9.9658,-0.7346,-9.9658,-0.6416,-1.7809,-1.7809,-2.3884,-9.9658,-2.7274,-2.6349,-9.9658,-2.114,-2.0529,-1.4305,-1.2142,-1.9942,-9.9658,-2.6349,-1.1488,-9.9658,-3.3076,-0.5543,-1.0262,-0.5543,-9.9658,-9.9658,-1.5105,-0.9686,-0.1187,-9.9658,-2.0529,-9.9658,-1.6394,-9.9658,-9.9658,-2.9324,-2.9324,-9.9658,-2.7274,-9.9658,-1.9379,-0.1504,-1.5522,-9.9658,-2.5479,-1.5951,-0.5125,-0.4921,1.5902,-9.9658,-9.9658,-9.9658,-9.9658,-1.3921,-3.6259,-9.9658,-2.8262,-2.8262,-2.4659,0.6425,-3.458,-2.4659,-9.9658,-2.3884,-1.9379,-0.8599,-2.4659,-2.7274,-3.0469,-1.5951,-0.9686,-2.4659,-9.9658,-2.8262,-1.6394,-3.0469,-9.9658,-0.4131,-1.5951,-2.3147,-0.9971,-9.9658,-9.9658,0.688,-9.9658,-2.9324,-0.7834,-2.4659,-1.2142,-9.9658,-0.4719,-1.8836,-1.8836,-2.8262,-2.7274,-9.9658,-9.9658,-9.9658,-1.5105,-0.7346,-2.7274,-2.4659,-9.9658,-9.9658,-1.4305,-9.9658,-1.8836,0.9268,-9.9658,-2.6349,-2.5479,-0.0425,-2.8262,-2.114,-0.2498,-2.8262,-9.9658,-0.9686,-9.9658,-1.1488,-1.9379,-2.1779,-1.9942,-3.1714,-9.9658,-1.9942,-2.3147,-3.458,0.2881,-1.3548,-3.458,-2.4659,-1.7809,-2.3884,-0.4921,-9.9658,-9.9658,-1.1811,-0.7108,-1.7322,-9.9658,-2.3147,-9.9658,-3.3076,-9.9658,-2.5479,-1.5522,0.044,0.4016,-2.4659,-2.7274,-3.3076,-0.9971,-1.9942,-1.685,-1.6394,-9.9658,-9.9658,-2.8262,-2.9324,-2.7274,-1.7322,-2.114,-2.2447,-1.9942,-9.9658
ENST00000395306,-1.9942,-1.0262,-0.6643,-3.0469,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.8836,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.3346,-9.9658,-1.7322,-2.3884,-9.9658,-3.0469,-9.9658,-9.9658,-1.8836,-2.7274,-1.0559,-1.8314,-9.9658,-3.0469,-3.1714,-9.9658,-9.9658,-0.6416,-9.9658,-1.4699,-4.2934,-9.9658,-1.685,-9.9658,-9.9658,0.5568,-2.8262,-9.9658,-9.9658,0.2029,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-2.4659,-9.9658,-1.1488,-9.9658,-0.9406,-9.9658,-3.3076,-2.6349,-1.4699,-3.1714,-9.9658,-0.0725,-2.0529,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,2.0979,-0.7108,-1.9942,-0.2671,-2.9324,-1.0262,-3.6259,-9.9658,-1.9379,-2.114,-1.4305,-9.9658,-9.9658,-2.9324,-9.9658,-1.6394,-9.9658,1.5165,-9.9658,-9.9658,-2.5479,-9.9658,-3.1714,-9.9658,0.8805,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-3.3076,-9.9658,-9.9658,1.2085,-9.9658,-2.2447,-0.5125,-9.9658,-9.9658,0.6969,-2.3147,-0.8084,-1.7809,-2.6349,0.4657,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-1.8314,-9.9658,2.4985,-0.4719,-2.5479,-9.9658,-9.9658,-9.9658,-2.5479,-9.9658,-9.9658,-2.3147,-0.5756,-9.9658,-1.3548,-2.8262,-9.9658,-9.9658,-9.9658,-2.4659,-9.9658,-3.3076,-3.0469,-9.9658,0.679,-9.9658,-2.5479,-3.458,-2.7274,-9.9658,-9.9658,-1.5105,0.058,-0.3201,-9.9658,-9.9658,-1.8836,-9.9658,0.6608,-3.458,-1.7809,-0.1504,-9.9658,-9.9658,-9.9658,-2.9324,-2.6349,-9.9658,-9.9658,-1.5522,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-9.9658,-1.3921
ENST00000381573,-2.114,-2.0529,0.0854,-9.9658,-9.9658,-9.9658,-9.9658,-0.8863,-9.9658,-0.4719,-9.9658,-9.9658,-9.9658,-1.0262,-9.9658,-1.4305,-3.6259,-9.9658,-9.9658,-1.2142,-9.9658,-1.9942,-3.1714,-9.9658,-9.9658,-1.2828,-1.0862,-0.2498,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-3.458,-0.9132,-9.9658,0.0854,-9.9658,-2.6349,-2.5479,-9.9658,-0.7588,-1.3921,-9.9658,-9.9658,-3.6259,-0.3201,-9.9658,-9.9658,-9.9658,-1.5951,-1.3183,-9.9658,-0.1345,-9.9658,-9.9658,-9.9658,-9.9658,-1.3921,-1.3183,-0.8863,-9.9658,-6.5064,-0.7834,-3.1714,-9.9658,-0.1187,-2.9324,-9.9658,-9.9658,-0.5543,-9.9658,-2.2447,-9.9658,-1.9379,-2.3147,-2.8262,-9.9658,-9.9658,-0.6416,-2.0529,-9.9658,-9.9658,-2.6349,-9.9658,-9.9658,-1.1172,-9.9658,-1.9942,-9.9658,-9.9658,-4.6082,-9.9658,-2.8262,-9.9658,-2.3147,-9.9658,-9.9658,-0.6873,-1.2481,-0.7834,-3.458,-9.9658,-9.9658,-1.8836,-2.7274,-9.9658,-9.9658,-9.9658,-2.2447,-9.9658,-1.3921,-9.9658,-9.9658,-9.9658,-2.9324,-0.8599,-9.9658,-0.2328,-1.3183,-1.2828,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-0.6873,-9.9658,-1.4699,-9.9658,-1.0559,-0.0277,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,0.2881,-0.8599,-2.4659,0.1388,-9.9658,-9.9658,-9.9658,-9.9658,-2.3147,-9.9658,-9.9658,-1.7322,-9.9658,-2.0529,-9.9658,-9.9658,-3.458,-9.9658,-3.0469,-1.9942,-9.9658,-9.9658,-9.9658,-9.9658,-1.5105,-0.1993,-9.9658,-1.7322,-9.9658,-2.0529,-1.7322,-9.9658,-9.9658,-2.1779,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658
ENST00000556322,-9.9658,-0.6193,-2.3884,-9.9658,-9.9658,-1.6394,0.3573,-9.9658,-0.9406,-9.9658,-0.0277,-9.9658,-1.8314,-1.5105,-1.0862,-2.3147,-0.9971,-9.9658,-9.9658,-2.5479,-9.9658,-1.0862,-0.8084,-9.9658,-9.9658,-0.6416,0.2277,-2.4659,-9.9658,-2.3147,-9.9658,-0.9406,-0.4521,-9.9658,-9.9658,-9.9658,-2.114,-2.9324,-4.035,-1.8314,-9.9658,-0.1665,-9.9658,-9.9658,-1.0862,-2.4659,-9.9658,-9.9658,-9.9658,-0.1504,-2.6349,-2.9324,-9.9658,-2.6349,-0.9406,-9.9658,-0.8863,0.8961,-3.3076,-0.1993,-3.1714,-2.9324,-0.1345,-9.9658,-9.9658,-2.9324,-1.5951,-9.9658,-3.0469,-9.9658,-9.9658,-2.114,-1.3183,-1.4699,-9.9658,-1.1811,0.9642,-9.9658,-9.9658,-0.0725,-4.035,-9.9658,-3.6259,-0.7588,0.6517,-1.1811,-1.9942,-1.7809,0.8082,-9.9658,-3.458,-2.3884,-0.3566,-9.9658,-2.5479,-9.9658,-9.9658,-1.1488,-2.9324,-0.6643,-1.8314,-2.7274,0.1257,-9.9658,-0.8599,-0.9971,0.0014,-9.9658,-1.4305,-1.9942,0.1648,-0.9686,-1.3183,-6.5064,-2.2447,-9.9658,-9.9658,0.1519,-9.9658,-9.9658,-1.6394,-1.4699,-0.7834,-9.9658,-0.0277,-9.9658,-9.9658,-3.1714,-2.6349,-1.1488,-9.9658,-9.9658,-9.9658,-0.7834,-5.5735,-2.6349,1.125,0.2522,-0.1993,-3.0469,-1.7322,-0.6643,-0.0574,1.0293,-9.9658,-1.4305,-2.5479,-9.9658,-0.0574,-3.1714,-2.3147,0.8246,0.3573,-9.9658,-2.8262,-0.9132,0.517,-2.2447,-0.4131,-3.1714,-1.0262,-9.9658,-0.9686,0.5271,-1.0862,-9.9658,-9.9658,-0.7588,-9.9658,-3.6259,-9.9658,-0.7108,0.3796,-0.394,-0.0425,-2.8262,-9.9658,-1.4699,-0.5973,0.2029,-0.6416,-2.9324,-0.3383
ENST00000464145,5.281,3.1145,5.342,2.7073,2.1925,3.9393,-0.2845,4.3335,5.1934,5.2021,3.2065,5.7159,4.359,2.6019,4.4667,5.7096,5.1518,2.9071,4.2472,4.9208,5.1867,5.5255,5.0862,-0.1504,2.7051,4.9127,4.8269,5.9554,2.5996,5.1478,3.4304,5.0479,1.766,4.5778,3.4945,4.1252,5.5264,4.8069,6.3946,3.3897,4.2335,4.0969,5.6144,3.5187,5.1664,5.8069,5.2646,3.793,1.7702,4.5534,4.3378,2.8341,5.3913,3.2435,2.7679,2.6533,4.9208,5.7239,4.2833,4.5047,4.1986,3.9506,4.0653,5.7565,6.1954,2.3337,3.5547,5.9798,5.0896,4.1449,5.0562,4.8645,4.4189,4.49,5.4499,5.3995,5.7751,1.5854,5.4559,6.6417,3.1261,5.4608,3.8147,5.546,3.7378,2.971,3.9393,5.206,4.0471,2.2206,4.162,5.4206,5.6496,3.4358,4.466,4.2556,2.2603,3.9856,3.6703,3.8411,3.4464,3.7582,2.4359,4.811,6.3334,5.5361,4.232,3.9118,5.1559,1.8242,5.2246,1.1512,4.8213,6.889,4.6849,5.2638,4.3399,5.6165,3.29,3.7825,4.9237,4.1359,5.8061,5.2438,5.2107,4.3723,4.9964,3.3307,4.677,5.6358,3.9746,1.8078,5.1807,3.8401,5.729,3.5994,5.8199,4.8314,6.5613,3.4843,5.6071,3.29,2.9839,5.6068,6.3987,1.7446,5.4562,4.2877,2.4701,5.6091,4.2743,4.7022,4.1772,5.2273,5.3402,6.0743,4.6364,3.7773,4.3583,5.4555,4.3793,4.4647,4.3162,4.421,2.3337,4.7253,4.506,4.2788,3.1426,5.8765,4.717,4.916,4.4463,4.6329,3.1987,1.7097,4.8146,5.4916,4.95,4.8949,1.7316,5.7785,5.5684
ENST00000397747,0.058,1.4547,-0.7834,-0.8599,0.1388,-1.6394,0.2881,1.1577,1.0847,0.4761,-0.8084,1.0151,0.4967,2.4439,-1.685,0.6145,0.4967,-1.8836,-0.3566,1.4174,0.24,-0.7346,-1.0559,-3.6259,-3.816,0.7916,0.8246,0.3115,-2.8262,0.6239,-1.7322,0.5069,0.4865,-1.5105,-1.2142,-1.5522,0.5763,-1.8836,1.4388,0.679,1.1577,0.5069,0.5568,2.1013,1.6187,0.4657,0.1519,0.2154,-0.6416,1.8996,-0.4131,-1.3183,-0.6873,1.6327,-2.3147,-4.2934,-3.0469,-1.2481,2.4857,0.688,1.2209,1.8484,-0.2671,0.2642,3.2587,2.236,1.3679,0.4016,1.0642,0.03,0.4967,-0.9132,-1.7322,-0.5973,0.7146,0.9419,0.7058,0.8327,0.5859,1.2992,2.3981,-0.1665,2.0604,0.2029,-0.9132,0.517,-0.7834,0.6699,-0.7834,-3.6259,0.2154,2.1957,0.9419,1.1184,1.2756,-0.6873,-1.7809,1.2576,-0.7588,-1.3183,1.674,0.2154,-2.4659,1.2696,-0.5125,-0.1345,0.5763,-0.1828,-0.013,0.1519,-0.0725,0.2277,-1.2828,-1.2142,-0.8339,0.7233,1.4388,-0.2671,1.3397,-4.6082,-1.8836,1.2934,0.0014,1.2934,0.4447,-0.9132,-0.4325,2.4544,0.4233,1.0151,1.3679,1.4859,0.4233,-3.458,-0.2498,-0.1187,0.4016,0.1776,-1.0559,-0.3752,0.3685,0.2154,-0.1665,-0.9132,-0.2671,3.5324,-0.0425,-2.5479,-0.0574,1.0293,0.5763,1.8484,0.7233,0.6145,0.2029,-0.9132,1.1512,-0.7108,-1.7809,-1.8836,-0.9971,1.1512,-1.3921,-1.7322,2.3366,2.7379,1.1316,0.2762,-1.3183,1.3225,1.2023,0.9268,0.2762,-1.4699,0.1124,0.8488,1.7575,-0.7346,1.4335,-1.685,0.5666,1.1833,-0.2159
