Name	sample	TCGA-2J-AAB1-01	TCGA-2J-AAB4-01	TCGA-2J-AAB6-01	TCGA-2J-AAB8-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AABE-01	TCGA-2J-AABF-01	TCGA-2J-AABH-01	TCGA-2J-AABI-01	TCGA-2J-AABK-01	TCGA-2J-AABO-01	TCGA-2J-AABP-01	TCGA-2J-AABR-01	TCGA-2J-AABT-01	TCGA-2J-AABU-01	TCGA-2J-AABV-01	TCGA-2L-AAQA-01	TCGA-2L-AAQE-01	TCGA-2L-AAQI-01	TCGA-2L-AAQJ-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-3A-A9I5-01	TCGA-3A-A9I7-01	TCGA-3A-A9I9-01	TCGA-3A-A9IB-01	TCGA-3A-A9IC-01	TCGA-3A-A9IH-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IL-01	TCGA-3A-A9IN-01	TCGA-3A-A9IO-01	TCGA-3A-A9IR-01	TCGA-3A-A9IS-01	TCGA-3A-A9IU-01	TCGA-3A-A9IV-01	TCGA-3A-A9IX-01	TCGA-3A-A9IZ-01	TCGA-3A-A9J0-01	TCGA-3E-AAAY-01	TCGA-3E-AAAZ-01	TCGA-F2-6879-01	TCGA-F2-6880-01	TCGA-F2-7273-01	TCGA-F2-7276-01	TCGA-F2-A44G-01	TCGA-F2-A44H-01	TCGA-F2-A7TX-01	TCGA-F2-A8YN-01	TCGA-FB-A4P5-01	TCGA-FB-A4P6-01	TCGA-FB-A545-01	TCGA-FB-A5VM-01	TCGA-FB-A78T-01	TCGA-FB-A7DR-01	TCGA-FB-AAPP-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPS-01	TCGA-FB-AAPU-01	TCGA-FB-AAPY-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ0-01	TCGA-FB-AAQ1-01	TCGA-FB-AAQ2-01	TCGA-FB-AAQ3-01	TCGA-FB-AAQ6-01	TCGA-H6-8124-01	TCGA-H6-8124-11	TCGA-H6-A45N-01	TCGA-H6-A45N-11	TCGA-H8-A6C1-01	TCGA-HV-A5A3-01	TCGA-HV-A5A3-11	TCGA-HV-A5A4-01	TCGA-HV-A5A5-01	TCGA-HV-A5A6-01	TCGA-HV-A7OL-01	TCGA-HV-A7OP-01	TCGA-HV-AA8V-01	TCGA-HV-AA8X-01	TCGA-HZ-7289-01	TCGA-HZ-7918-01	TCGA-HZ-7919-01	TCGA-HZ-7920-01	TCGA-HZ-7922-01	TCGA-HZ-7923-01	TCGA-HZ-7924-01	TCGA-HZ-7925-01	TCGA-HZ-7926-01	TCGA-HZ-8001-01	TCGA-HZ-8002-01	TCGA-HZ-8003-01	TCGA-HZ-8005-01	TCGA-HZ-8315-01	TCGA-HZ-8317-01	TCGA-HZ-8519-01	TCGA-HZ-8636-01	TCGA-HZ-8637-01	TCGA-HZ-8638-01	TCGA-HZ-A49G-01	TCGA-HZ-A49H-01	TCGA-HZ-A49I-01	TCGA-HZ-A4BH-01	TCGA-HZ-A4BK-01	TCGA-HZ-A77O-01	TCGA-HZ-A77P-01	TCGA-HZ-A77Q-01	TCGA-HZ-A8P0-01	TCGA-HZ-A8P1-01	TCGA-HZ-A9TJ-01	TCGA-HZ-A9TJ-06	TCGA-IB-7644-01	TCGA-IB-7645-01	TCGA-IB-7646-01	TCGA-IB-7647-01	TCGA-IB-7649-01	TCGA-IB-7651-01	TCGA-IB-7652-01	TCGA-IB-7654-01	TCGA-IB-7885-01	TCGA-IB-7886-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7889-01	TCGA-IB-7890-01	TCGA-IB-7891-01	TCGA-IB-7893-01	TCGA-IB-7897-01	TCGA-IB-8126-01	TCGA-IB-8127-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5SS-01	TCGA-IB-A5ST-01	TCGA-IB-A6UF-01	TCGA-IB-A6UG-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUP-01	TCGA-IB-AAUQ-01	TCGA-IB-AAUR-01	TCGA-IB-AAUS-01	TCGA-IB-AAUT-01	TCGA-IB-AAUU-01	TCGA-IB-AAUV-01	TCGA-IB-AAUW-01	TCGA-L1-A7W4-01	TCGA-LB-A7SX-01	TCGA-LB-A8F3-01	TCGA-LB-A9Q5-01	TCGA-M8-A5N4-01	TCGA-OE-A75W-01	TCGA-PZ-A5RE-01	TCGA-Q3-A5QY-01	TCGA-Q3-AA2A-01	TCGA-RB-A7B8-01	TCGA-RB-AA9M-01	TCGA-RL-AAAS-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-US-A774-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A77E-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-XD-AAUG-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01	TCGA-XD-AAUL-01	TCGA-XN-A8T3-01	TCGA-XN-A8T5-01	TCGA-YB-A89D-01	TCGA-YB-A89D-11	TCGA-YH-A8SY-01	TCGA-YY-A8LH-01	TCGA-Z5-AAPL-01
CCL2-201	ENST00000225831	7.8124	11.9917	10.0891	9.3624	11.1327	8.8023	9.8022	12.297	11.4219	10.5588	11.4272	9.187	9.3493	11.7283	10.1079	5.9688	9.7005	8.8861	8.8124	10.5395	9.7504	11.0058	7.995	9.3226	9.4853	11.0082	10.3218	9.6638	10.7007	11.268	10.175	12.0651	7.539	9.4078	8.238	10.0437	5.8009	12.4882	10.5868	10.4743	11.9122	9.6494	10.346	8.1152	12.1894	14.3144	8.9902	9.9161	10.3177	9.6774	8.8761	9.6064	7.9636	11.2391	9.2085	11.2713	5.4263	9.3699	9.7682	7.351	10.2743	10.5048	7.6324	9.8658	8.1129	10.6736	7.1252	9.4215	13.4973	9.6157	6.7803	10.6697	8.6928	13.8858	9.6835	10.9439	10.5916	10.1113	4.2479	10.8096	9.6551	4.4561	11.0498	9.6003	11.2801	9.8144	11.8977	9.4896	12.2102	10.3286	12.4701	11.8836	10.184	8.8485	10.8708	11.835	11.2094	11.6686	10.3911	11.8483	11.4501	11.7618	10.2435	10.8812	8.7098	10.4553	11.5223	12.8865	9.3866	8.3501	9.9326	10.4994	9.0301	13.0318	9.6189	12.7354	9.0547	10.157	11.5127	9.7311	10.2581	10.7185	10.0432	11.4408	12.6027	8.7928	11.5954	11.3745	12.0649	11.8164	10.6384	9.5396	9.008	9.5712	11.5402	10.6745	10.6791	10.6756	9.4123	8.5188	8.9844	8.9885	12.2097	10.1146	9.8582	12.2757	11.3742	11.6418	9.6852	11.2392	12.0345	8.7393	11.0938	11.7738	10.3089	9.3365	10.511	9.7805	11.4796	10.1832	9.4943	13.0224	12.3047	8.2362	8.1564	10.414	11.5539	7.786	8.5432	9.1748	7.7052	11.524	10.4005	12.4634	10.8592	9.8162	9.9448	13.2388	10.8648	12.6852	9.7508	7.5956	12.0364
CCL2-202	ENST00000580907	0.433	6.5375	2.516	3.9754	5.5753	2.5033	3.8084	6.8333	6.8962	4.7203	5.9642	3.3089	3.5373	6.9466	5.2242	1.2449	1.6135	4.2008	2.5361	5.3933	4.2102	4.4522	0.0	3.0072	3.8329	5.4588	5.2906	4.4912	5.2884	5.3642	4.9736	7.2766	1.8032	3.904	3.7897	3.8319	1.1699	7.3949	4.889	5.0492	6.5777	3.5534	2.5583	3.281	6.2937	8.0993	3.6993	4.4931	4.2118	2.1859	0.0	3.6135	0.0	4.6769	4.235	5.5404	0.0	4.861	3.3448	1.844	5.5018	5.5696	2.9165	0.0	0.0	3.991	0.0	4.8743	7.5243	3.6171	2.8217	4.4983	1.6135	8.3773	4.0072	4.4995	2.3306	2.9126	0.0	4.5699	3.7038	1.0356	5.2005	4.2479	5.1018	3.6135	6.9889	4.2608	5.1835	4.9326	6.3872	6.2201	5.2713	0.0	5.5373	6.7338	4.9463	5.6977	4.9914	6.3161	7.1549	5.8753	4.3806	5.0072	4.0781	4.7903	4.9621	6.9339	4.6444	2.9392	3.9336	4.8885	3.5607	7.5474	3.8125	5.6741	1.7312	4.5699	5.1052	3.9165	3.9203	5.6221	0.0	5.5957	6.1865	3.2464	5.6369	4.6954	5.9011	6.857	4.0583	3.306	2.9449	3.5801	4.5934	4.765	5.897	5.0883	4.6719	3.2001	4.6668	3.4621	6.0564	0.0	3.8278	7.1701	5.876	7.087	3.2585	6.0796	6.6131	3.4005	6.0667	4.8058	4.7506	3.854	3.9791	3.4594	6.3067	0.0	2.6713	7.929	5.963	4.0391	1.4005	5.3716	5.7895	4.0224	0.0	3.6171	3.6473	4.5717	4.5279	7.2428	5.6179	4.3448	3.7581	7.5764	4.6473	6.4124	3.6182	0.0	6.8364
CCL2-203	ENST00000624362	1.0144	4.3505	2.0179	2.3334	3.342	2.0179	3.6041	5.9853	4.991	3.3477	4.1119	2.3306	1.6041	5.6439	4.488	0.0	2.3477	3.3604	2.0108	3.3519	2.6041	2.5993	1.6182	3.5993	2.8379	4.3491	4.0303	2.3391	3.7301	3.479	4.4841	6.4566	2.8258	2.025	2.6017	3.0303	0.0	6.235	2.342	3.6112	4.8374	2.842	1.5898	2.0179	4.6639	6.6519	3.009	2.3248	3.6159	1.0144	1.5898	2.8135	1.5898	3.0144	3.4751	4.1243	1.0	3.1969	2.6064	1.0	2.0215	4.1144	2.0072	2.6088	1.0	2.342	1.0286	3.1763	7.0777	2.8135	2.8298	4.26	1.0	6.7846	2.3248	3.7015	2.3248	2.3334	0.0	4.9759	1.6041	0.0	4.2024	3.1906	4.1835	3.1906	6.5348	3.7159	3.4738	3.1811	5.1436	3.717	3.8309	1.6041	3.9146	5.6642	4.6041	4.4026	4.1779	5.0553	5.093	4.4627	0.0	3.5886	1.0	3.5072	4.3618	4.6713	3.4777	1.0144	2.842	3.0303	1.5945	6.7275	0.0	4.6702	1.0144	3.0126	4.1827	2.5969	3.5969	3.9326	2.8217	3.9402	4.9672	1.0144	3.8339	2.8258	5.0755	5.2574	4.5975	3.3477	2.0179	3.5945	3.6064	3.7236	4.2847	4.3583	3.8237	1.0072	3.6171	3.479	5.9793	3.6182	2.6112	5.5567	4.3448	4.6088	2.8278	4.3568	5.1997	3.0268	4.7975	3.926	3.9336	2.8135	2.0108	1.5945	4.7714	2.3334	2.025	6.1773	4.7803	1.0144	2.8379	4.6141	4.342	1.0286	2.0179	2.8319	3.025	4.1052	2.025	6.154	3.9345	3.3448	3.6005	6.0697	2.342	5.3487	3.9326	0.0	3.6088
CCL22-201	ENST00000219235	9.7944	8.8041	7.3487	7.5622	7.2192	8.0928	8.9454	8.9396	7.1997	9.5906	7.8765	7.5157	6.2668	9.2432	9.4242	6.7142	5.2095	7.9009	9.4094	5.585	7.6795	8.1948	0.0	7.3309	8.5962	7.5157	8.2095	6.8704	8.8329	2.0	7.3487	5.3923	8.4051	5.0875	2.3219	7.6294	1.585	11.4717	4.4594	7.0334	9.2456	7.7415	7.9129	2.8074	9.633	8.4798	7.3399	8.8826	8.2479	8.5038	9.4051	8.1997	5.4594	10.1421	9.1319	6.6865	2.585	5.7279	8.7177	8.3129	10.2009	8.3174	4.858	7.8948	8.4553	7.0	5.1699	5.6724	7.2854	9.0553	8.5736	9.8041	6.858	7.3487	8.0661	8.7715	4.9069	8.8329	2.8074	8.9425	7.0334	4.7549	8.3923	9.0821	8.6724	8.9513	11.584	9.2923	9.9189	10.6239	9.3641	9.9114	9.6165	5.3576	8.5736	8.0	8.9425	9.8439	9.4409	7.8765	9.8486	9.0553	9.4919	10.0993	9.2479	7.4429	8.8887	9.4512	6.4094	5.7279	6.8948	5.6147	9.1898	10.2143	6.0875	10.7887	9.3987	6.8826	9.4757	7.8329	10.1972	8.1649	6.2095	7.5699	9.9174	5.9542	9.633	6.6724	10.4838	8.0607	9.29	10.0403	8.0607	10.1254	7.9944	9.2946	5.0444	8.6618	7.6865	9.2854	8.3219	7.9715	6.9542	10.2819	5.2854	11.7258	10.2491	7.5469	9.6795	7.9887	7.1085	7.2192	6.2479	4.585	8.4388	7.0224	9.8533	8.7004	11.3026	6.3923	7.3309	8.4179	9.4388	8.3487	7.1599	8.9396	9.014	4.0875	7.2668	7.2479	7.8948	9.5755	8.6653	8.5699	9.137	8.8074	6.1497	8.8265	10.4717	11.341	7.3038	7.7279	10.7624
CD274-201	ENST00000381573	0.0	4.6328	5.4712	4.565	0.0	5.7719	3.8866	0.0	3.9616	0.0	3.8904	4.5795	5.9644	0.0	0.0	5.1755	4.8074	0.0	0.0	4.6182	4.1659	4.7581	6.5284	0.0	5.2307	4.4841	5.3056	0.0	3.904	7.3812	0.0	5.1338	0.0	0.0	0.0	5.7412	0.0	0.0	0.0	0.0	5.565	4.3799	0.0	0.0	0.0	0.0	0.0	4.1052	0.0	0.0	5.1542	0.0	6.0193	7.5408	2.9616	0.0	5.1131	0.0	4.2876	0.0	6.9533	4.439	4.839	6.3038	0.0	0.0	0.5945	0.0	5.8642	6.2382	6.0529	0.0	0.0	4.2839	0.0	6.7103	6.8283	6.3992	0.0	0.0	4.9777	0.0	0.0	0.0	0.0	0.0	4.839	0.0	0.0	0.0	7.3041	0.0	0.0	0.0	6.0314	0.0	0.0	4.2987	6.7068	4.7887	3.3632	6.3992	5.6282	4.5229	5.7929	0.0	6.0915	0.0	3.7495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3176	0.0	0.0	0.0	0.0	0.0	6.2491	4.5416	0.0	0.0	0.0	0.0	4.8304	0.0	0.0	5.0085	0.0	0.0	0.0	0.0	4.9054	5.3501	0.0	0.0	3.6346	1.111	5.2895	0.0	0.3674	0.0	0.0	0.0	0.0	0.0	5.6206	4.0738	0.0	4.6294	5.9071	5.605	6.5723	6.7438	2.8718	4.7913	0.0	0.0	0.0	0.0	0.0	6.4348	0.0	3.6893	5.3359	3.8063	5.7129	6.5659	6.1697	0.0	6.3591	0.0	0.0	6.0697	0.0	0.0	5.5226
CD274-202	ENST00000381577	7.792	8.2912	9.4221	5.878	6.0561	4.5892	6.5281	8.5153	6.3457	7.4172	7.6464	4.5868	8.62	7.0763	6.3516	6.5466	0.0	7.0646	6.6251	7.0875	5.8716	4.5783	5.7195	5.8826	7.4439	6.3489	8.7277	7.2646	7.8492	2.8738	7.0541	6.127	6.506	6.0272	6.4727	6.7964	6.3219	8.1979	6.6511	5.8212	7.4767	5.8795	8.0917	6.0099	8.7826	8.4992	7.3939	6.7114	9.1299	6.5618	7.2554	7.3614	6.672	5.1546	7.2055	8.689	6.3521	5.6854	6.3482	6.7931	5.879	6.4116	5.5564	0.0	7.3907	6.2854	4.9584	8.9396	7.4324	5.4343	9.1412	7.2488	5.7279	7.2145	7.1396	6.7464	0.0	7.6728	0.0	7.7448	5.1493	6.3923	8.9088	9.163	8.7459	7.4967	9.2834	8.4563	8.2565	9.1455	5.5561	8.9428	8.3218	8.7212	9.2622	7.4519	9.0048	8.9436	10.7152	9.0599	8.0236	7.6533	7.4039	8.4158	8.2045	7.4288	5.8738	8.017	5.2506	5.8826	6.6135	6.8704	7.7305	8.5815	9.7826	8.2301	7.2574	9.4317	8.6719	7.0706	8.333	9.0874	7.2362	7.9518	6.8572	7.4386	8.871	9.4517	9.0397	7.7987	9.5249	7.9907	7.0118	7.3446	9.0467	7.0313	7.7239	7.233	8.7703	6.5424	7.2568	7.9189	8.2434	7.9911	7.6485	8.2847	7.8304	7.7542	7.7884	7.5229	7.9378	7.6867	3.6554	5.4469	6.8704	7.1007	6.4575	8.1068	7.4491	5.1506	7.0018	7.4325	6.6545	7.1657	7.6202	7.3298	7.9995	7.372	5.2906	7.0195	5.1542	7.119	6.1357	7.2403	6.9968	7.4062	7.9911	7.5469	8.1795	8.2282	7.5993	7.4005	8.1811
CD274-203	ENST00000474218	2.1276	2.4725	4.2311	2.1795	1.2987	1.1953	2.278	2.5185	1.269	0.0	3.0144	2.342	2.9928	2.568	0.0	0.0	0.0	2.263	1.1953	0.0	1.7181	0.0566	0.0	0.0	2.0321	1.0841	1.3277	2.3868	2.6848	1.0426	0.0	0.0	1.6369	1.4751	1.6736	2.2449	0.0	0.0	2.7004	1.2987	1.3277	1.7268	1.5705	2.189	2.2357	2.848	2.1408	0.0	1.3505	1.8197	1.3785	0.0	1.1177	1.111	2.4515	2.0	1.0566	1.144	0.0	0.0	0.0	1.6415	2.1077	0.0	1.6736	0.0	1.263	2.8679	1.3896	2.0942	0.0	1.4276	0.0	0.0	0.0	1.9672	1.585	3.6485	0.0	1.3277	0.0	0.0	3.101	2.0286	2.157	0.0	2.5435	1.2869	2.3448	2.067	3.157	0.0	1.4489	3.4515	0.0	0.0	1.6736	1.6415	4.2854	2.319	1.7824	1.7137	2.0426	3.6005	1.2449	3.4263	1.4594	2.3132	1.9523	0.0	0.0	0.0	2.2079	1.4699	3.7463	1.6599	0.0	5.7331	3.8298	1.8032	1.8197	4.406	2.6392	2.6826	0.0	0.0	1.7527	3.6381	1.5008	1.5801	3.1077	1.7137	2.3074	1.4489	3.1953	1.6736	0.0	2.6346	1.2987	0.0	0.0	3.3219	2.9837	0.0	2.0179	3.225	2.0807	2.257	1.3561	1.9855	0.0	1.7949	1.1375	1.3448	0.0	0.0	3.0179	2.3477	1.4489	1.1043	1.8115	1.2869	1.1763	1.4906	1.2141	1.8875	1.9146	1.4005	0.0	1.7485	0.0	0.0	0.0	0.0	1.546	1.373	1.2388	0.0	1.3618	3.0321	0.0	0.0	2.7225
CD274-204	ENST00000492923	0.0	1.1043	2.5509	0.0	0.0	1.0	0.0	1.757	1.4222	1.0976	1.585	0.0	1.1177	1.0841	1.2265	1.251	0.0	1.7398	0.0	1.2869	1.144	0.0	0.0	0.0	1.6135	1.0	0.0	0.0	0.0	0.0	1.0772	0.0	0.0	0.0	0.0	2.7268	0.0	1.7485	0.0	0.0	1.0215	0.0	1.157	0.0	2.251	2.3132	1.263	0.0	1.1827	0.0	0.0	2.189	1.585	0.0	1.6508	1.189	1.856	1.2203	0.0	2.3505	1.157	1.0426	0.0	0.0	0.0	0.0	0.0	2.2265	1.7655	0.0	2.8012	1.0635	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.926	1.9411	2.6323	1.257	3.2327	2.111	1.0704	1.7908	0.0	2.98	2.406	1.8758	2.1859	3.157	2.8298	3.1424	4.2396	4.2979	1.0426	1.0	1.0566	1.7442	1.6781	1.7698	1.269	0.0	1.0	0.0	1.0566	0.0	0.0	2.6182	1.3045	1.8319	2.8074	1.8278	0.0	1.6915	0.0	1.8032	0.0	0.0	0.0	1.157	0.0	1.2203	2.6781	2.9709	3.5753	2.6713	0.0	1.8278	0.0	0.0	2.1985	1.2327	2.7887	0.0	3.0108	0.0	3.4101	1.7698	2.2357	3.4356	1.9107	1.2141	1.757	0.0	0.0	1.8074	0.0	0.0	0.0	0.0	0.0	2.4777	1.7485	1.111	0.0	1.0841	0.0	2.2048	1.1506	1.774	1.2141	1.1375	0.0	0.0	0.0	0.0	1.696	1.0426	1.757	1.9222	1.0909	0.0	1.774	2.9709	1.0566	1.0286	1.1309
CD274-205	ENST00000498261	0.0	1.1635	0.0	0.0	0.0	0.0	0.0841	0.0	0.0	2.3045	1.4542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6323	0.0	0.0	0.0	0.0	1.5361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1043	0.0	0.0	0.0	1.9745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6462	0.0	0.0	0.0	0.0	2.8797	0.0	0.0	0.0	0.0	0.0	0.0	1.9411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6229	0.0	0.0	0.6871	0.0	0.0	0.0	0.0	0.0	2.4141	0.0	0.0	5.5447	0.0	0.8875	0.0	3.2203	0.0	0.0	0.0	0.0	1.7824	0.0	2.1635	2.1731	1.7442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3161	0.0	1.6415	0.0	0.0	1.6508	1.9298	0.0	0.0	0.0	0.0	0.0	0.0	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	1.8914	0.0	0.0	0.0	1.516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0635	1.5607	0.0	0.0	0.0
IDO1-201	ENST00000253513	7.0968	4.7565	5.7096	3.7687	3.1699	4.5783	3.8866	5.9284	0.0	6.6337	6.5166	3.4303	6.3554	4.3176	4.4026	3.2141	0.0	3.861	4.504	5.3604	5.2765	3.5729	8.3147	4.9364	5.9894	4.9777	5.3111	4.4744	5.4656	0.0	5.3834	4.6346	2.9203	3.9279	6.1227	3.4594	2.8738	6.5387	5.1946	0.0	3.0391	2.9561	6.3775	2.3391	6.8617	7.4028	7.4389	4.5552	11.0478	0.0	6.7768	5.1305	3.1506	6.6706	5.6162	7.6275	2.9411	4.314	5.8447	4.7677	6.2163	5.7714	4.228	0.0	3.4141	5.2559	5.8694	2.9355	5.2869	5.6328	6.3315	5.5447	4.565	5.9484	0.0	3.9946	5.3402	5.7336	3.0	4.235	0.0	0.0	8.5406	6.434	6.5578	5.9821	5.8084	7.3875	3.742	3.9523	6.308	4.957	6.4944	8.5014	9.352	4.2578	7.2844	6.1518	10.2006	8.4756	3.9467	6.9436	3.3604	6.2168	5.4128	0.0	4.915	0.0	5.0587	0.0	5.114	0.0	6.1146	6.7836	9.738	5.7798	3.1359	9.4178	4.7501	5.2063	5.6459	8.5412	4.641	4.4114	4.2396	4.0764	6.9897	0.0	6.6782	5.5043	6.8542	5.4439	4.4383	4.3778	4.5957	4.5002	3.4182	0.0	4.6467	7.3569	0.0	7.7945	8.5507	6.1759	6.0319	6.875	4.3291	6.2428	4.9644	5.5392	6.4381	0.0	3.0635	4.6282	2.8053	9.5298	7.8743	5.3726	4.9768	0.0704	0.0	3.5385	6.266	5.9955	0.0	7.0121	6.1307	4.917	0.0	0.0	0.0	6.3796	0.0	6.1677	5.6091	5.0426	6.7533	5.6029	3.6904	5.1989	3.8001	0.0	7.9886
IDO1-202	ENST00000518237	3.6542	3.9174	3.6182	0.0	0.0	0.0	2.8339	4.7344	0.0	5.0117	0.0	0.0	4.6542	3.4489	0.0	0.0	0.0	3.6747	0.0	0.0	0.0	0.0	7.1504	0.0	2.774	0.0	2.6622	0.0	0.0	2.568	5.0976	0.0	0.0	2.5705	4.4944	3.7192	0.0	2.8237	0.0	0.0	4.2456	0.0	3.5934	0.0	4.263	4.1135	4.5423	3.3951	9.292	0.0	4.0678	2.9165	0.0	5.0228	0.0	6.3821	0.0	0.0	2.7159	3.4581	2.6915	3.7004	2.5729	2.5801	2.5826	2.5826	0.0	3.0018	4.1699	2.6182	0.0	2.5705	0.0	3.6124	0.0	4.1276	3.4046	0.0	0.0	0.0	2.568	0.0	5.691	3.7279	2.6135	2.7949	3.5922	3.5981	0.0	2.8176	3.7431	3.5741	5.9558	6.9738	4.859	3.6369	5.5807	5.393	7.6477	6.4355	3.6135	0.1243	0.0	5.441	2.742	0.0	2.7181	0.0	0.0	3.4356	0.0	0.0	2.5656	3.6713	8.2302	3.6135	0.0	7.5904	0.0	0.0	2.5632	5.1432	0.0	0.0	3.433	3.9809	4.9021	3.9891	2.7485	0.0	2.6713	2.7613	0.0	0.0	0.0	4.1268	3.7247	0.0	3.441	7.6336	4.3757	5.292	5.1859	2.8836	0.0	0.0	2.9964	2.8738	3.9973	2.6645	2.7782	0.0	0.0	0.0	0.0	6.4328	3.5261	3.6473	2.5705	0.0	0.0	0.0	4.0968	3.8104	0.0	0.0	5.1006	0.0	0.0	3.4463	0.0	3.6588	2.5777	0.0	0.0	0.0	0.0144	2.742	0.0	0.0	0.0	2.5656	4.8875
IDO1-203	ENST00000518804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDO1-204	ENST00000519154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
