Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-6971-01	0	0.0809916748117792	0	0	0.1348076347958	0	0	0.00263657313858722	0.0258977589382857	0.142327249708379	0	0.0672828969878939	0	0.015566417514035	0	0.0139401034262325	0	0.0316281011479321	0	0.484921589531076	0	0	9999	0.00692225434258028	1.20086410797723
TCGA-55-6972-01	0	0.0709619906838291	0.0250420308747377	0	0.101615922765382	0.0287356437531753	0	0	0	0	0	0.0586789395872895	0	0	0	0.131896167171895	0	0.143427838377218	0	0.276165598056051	0.123463212118897	0.0400126566115256	9999	-0.008857529225488	1.11475665351042
TCGA-55-6975-01	0	0.077632301353478	0.0162115557718628	0	0.234528347551416	0	0	0	0	0.110285910694726	0	0.0989232775237945	0	0	0.0140293051040299	0.0322125236949748	0	6.77570018649089e-05	0	0.40154898814466	0.0145600331591935	0	9999	0.0181015275863898	1.16539055131892
TCGA-55-6978-01	0	0.0816004587632213	0.00294783771084973	0	0.102606579878832	0.13379700470503	0	0	0.021491150333233	0.104937031141151	0	0	0	0.0558653266407974	0	0.0771881982433928	0	0.0439148360555224	0	0.375651576527971	0	0	9999	0.0175186384413945	1.12945130279388
TCGA-55-6979-01	0	0.0739251656319637	0.0196419608514569	0	0.223993847972506	0.0505235055251752	0	0	0	0.129726638981245	0	0.0325513383978519	0	0	0	0.0633030377737311	0.00119501298549554	0.00668146667252785	0	0.349199512794902	0.0492585124131445	0	9999	0.0167620893171125	1.13074493229175
TCGA-55-6980-01	0.060943096894622	0	0.0414787529817352	0	0.0965043666559742	0.160511168687254	0	0	0.122332273366136	0.0623327120386473	0	0.0230809912628324	0	0.0858915011498299	0	0.0940324143717322	0	0.0347131937076389	0	0.191611913685528	0.0265676151980707	0	9999	0.0197880332701119	1.08794170319
TCGA-55-6981-01	0.0230696318403422	0.0150745546707844	0.0341251581009652	0	0.176794506671938	0.115612802870381	0	0	0	0.0999279155245405	0	0.0368938116348628	0	0	0	0.192403357508438	0	0.0113530343670615	0	0.254933376836772	0.0398118499739134	0	9999	0.0220579796085987	1.09762597180307
TCGA-55-6982-01	0	0.0713083215978484	0.0231903051478006	0	0.244879138358172	0	0	0	0.00341546479768403	0.174364397721248	0	0.042983852340342	0	0	0	0.0996354167263629	0	0.030465564644153	0	0.270940169175634	0.038817369490755	0	9999	0.0232604634677125	1.10838781878758
TCGA-55-6983-01	0.0307207359429467	0	0	0	0.0479807282869288	0.166614514336816	0	0.000726042938369889	0.0501421491657431	0.12416632886731	0	0	0	0.0402526752735927	0.0391982843854143	0.0425347664811311	0	0	0	0.457663774321747	0	0	9999	0.0105703367626821	1.17248131116432
TCGA-55-6984-01	0.212939314482103	0	0.00958717510978433	0	0	0.0938977824826655	0	0	0.0377982355324298	0.159514382325949	0	0.115891082585601	0	0.0190809445256842	0.0202447302548885	0.0566006029706159	0	0	0	0.247893182264973	0.0265525674653058	0	9999	-0.00477235970371401	1.14487697978275
TCGA-55-6985-01	0	0.0292729957127668	0.0199085939521499	0	0.106826757684084	0.120821736976954	0	0	0.0320314422484648	0.108170597905784	0	0.010076994266533	0.00862469686322598	0	0	0.000349330519232833	0	0.00169284412495725	0	0.562224009745848	0	0	9999	0.0159481630098078	1.21963725377973
TCGA-55-6986-01	0.0240345837245257	0	0	0	0.0614621865670473	0.0837832490681516	0	0.0212439719292657	0.0110048834830153	0.0664998955588292	0	0.0987734132151818	0	0.0779703853157861	0	0.135799524641285	0	0.11236989372198	0	0.24107419025414	0.0454937234719013	0.0204900990488907	9999	0.00243291944106119	1.1132726618754
TCGA-55-6987-01	0	0.0881207176915333	0	0	0.0614944710904555	0.109857471066231	0	0	0.0315797986412754	0.0911393902624748	0	0.0431439461437107	0.0148534593485619	0	0	0.00681303157504033	0	0.0107314128657547	0	0.542266301314962	0	0	9999	0.00972540288448977	1.21711803410484
TCGA-55-7227-01	0.124919494268254	0	0	0	0.0654430941232693	0.0986114285318252	0	0	0.022015824067372	0.0721931933907758	0	0.0815868266660057	0	0.0432460535756962	0	0.103831238420327	0	0.0703597490165558	0	0.202462613723131	0.115330484216788	0	9999	0.00530370269636163	1.09764747608506
TCGA-55-7281-01	0.0147315595694926	0	0.0646567693908724	0	0.129547792477232	0.169043711724324	0	0	0	0.13183621838647	0	0.109441208028746	0	0.0521507727677136	0.0476232894449094	0.101814354684905	0	0	0	0.0908909515409229	0.0882633719844129	0	9999	0.0239365332182389	1.09260651329836
TCGA-55-7283-01	0.0488986944451484	0.0244714862692922	0	0	0.122121354661476	0.178707205718686	0.0463977671483275	0	0.0253526630792128	0.0771486707210575	0	0.000114082124282634	0	0.131233088056946	0	0.122600541207114	0	0.0558659212600052	0	0.167088525308451	0	0	9999	0.0164923649292915	1.08399730127736
